0.00078253028740956352,2.0255353057407441e-09,7.2443832411158348e-12,3.4623817529834371e-13,1.5637850811590364e-25,-1.2428478131752685e-17,5.255861535721749e-25,209.06,231.287,189.816,0
0.00078340093696031843,1.7621250384489884e-09,6.3142532401615444e-12,4.2732581062459926e-13,6.9868984600098267e-25,-6.5207121071424809e-18,6.7465316404486235e-26,208.781,227.316,195.882,0
0.00078841352623171647,1.8415408949429113e-09,5.3733500207908865e-12,4.401794099158431e-13,-6.5933222008568312e-25,-1.8832630780690297e-17,1.5350768712827854e-25,212.249,247.941,180.441,0
0.00079068533818543014,2.0738740146518014e-09,6.3618918461600389e-12,4.5374333415284697e-13,6.2524554471090695e-25,-1.1547760386905584e-17,4.5098060592400146e-25,211.285,226.103,198.971,0
0.00080240953612029445,1.7225378985029647e-09,8.1220804823705043e-13,4.5779910028684307e-13,4.6093042268559326e-26,8.7438109150782073e-18,-2.7532376134655079e-25,215.62,247.61,177.574,0
0.00079951851941120809,1.5353437482294362e-09,2.0967249431265299e-13,1.4499478574585659e-13,-2.4810994752683745e-26,5.4915485091625461e-18,4.8536986764937032e-27,215.895,247.831,178.235,0
0.00080328646367082846,1.6510190808530525e-09,5.6285444196580778e-13,6.2498489872297877e-14,1.1071516705751171e-26,9.1402342778073553e-19,-3.8506093794283343e-27,216.817,247.831,179.669,0
0.00081789100058670349,2.0937000687952503e-09,7.5303943951794226e-14,1.3020132526878377e-13,-1.287700257750055e-26,5.3190091587507478e-18,6.2881015081712584e-28,217.386,249.485,176.912,0
0.00080869231169920786,1.8954210897664085e-09,6.6268425551051264e-13,1.4837325386592233e-13,-2.5272618142506638e-26,-5.0156291553629623e-18,-3.9062439047949622e-26,216.607,244.743,181.324,0
0.00080542630892155038,1.8255594357359626e-09,2.3159359022581182e-13,1.2629198739855064e-13,2.1583965088286229e-26,-1.6074426969019951e-19,-7.9680623971837751e-28,216.775,250.478,175.478,0
0.00081906539018934492,2.2642194455403443e-09,4.2200141268799979e-14,1.0466578719247396e-13,3.7439242957181425e-27,2.1237832544715836e-18,-5.8625905994800641e-27,217.474,248.382,177.904,0
0.00082048262376796521,2.1465588903186729e-09,3.7682709776823483e-14,2.0616580524510212e-13,-1.2125341243996057e-26,7.6602305683390849e-18,-1.3534676744758294e-26,217.474,251.25,174.375,0
0.00082241081376473017,2.3018639034354645e-09,1.6107679675866124e-14,7.792979576395304e-14,2.6428418341813784e-27,1.1486946375497806e-18,-7.9918543263934376e-28,217.739,247.61,178.456,0
0.00079250455311725379,1.1577202265186526e-09,1.6845310632425276e-12,6.2780359366550062e-13,-6.2989939716556073e-25,2.1217754558187822e-17,1.4159287078259795e-25,213.966,240.662,176.801,0
0.00082332700046291573,2.3302481578069614e-09,1.9907178418864533e-14,2.4303641891676506e-14,-2.5745942889605186e-28,-9.7584406831426117e-19,4.6849689933316275e-28,218.269,242.868,183.75,0
